Time: 2025-02-18 00:47:51 | daxkqueue sold 263 LEATHER from spawner for 2209$ (Currency: VAULT)
Time: 2025-03-01 14:19:47 | daxkqueue sold 34856 IRON_INGOT from spawner for 209K$ (Currency: VAULT)
Time: 2025-03-01 14:21:44 | daxkqueue sold 3 POTATO from spawner for 3$ (Currency: VAULT)
Time: 2025-03-01 14:21:44 | daxkqueue sold 2 IRON_INGOT from spawner for 12$ (Currency: VAULT)
Time: 2025-03-01 14:21:44 | daxkqueue sold 5 CARROT from spawner for 6$ (Currency: VAULT)
Time: 2025-03-01 14:21:44 | daxkqueue sold 229 ROTTEN_FLESH from spawner for 687$ (Currency: VAULT)
Time: 2025-03-01 14:31:16 | Ephorai sold 5075 POPPY from spawner for 1268$ (Currency: VAULT)
Time: 2025-03-01 14:31:16 | Ephorai sold 19969 IRON_INGOT from spawner for 120K$ (Currency: VAULT)
Time: 2025-03-01 14:33:20 | daxkqueue sold 2579 POPPY from spawner for 644$ (Currency: VAULT)
Time: 2025-03-01 14:33:20 | daxkqueue sold 10323 IRON_INGOT from spawner for 62K$ (Currency: VAULT)
Time: 2025-03-01 14:36:21 | daxkqueue sold 754 POPPY from spawner for 188$ (Currency: VAULT)
Time: 2025-03-01 14:36:21 | daxkqueue sold 2936 IRON_INGOT from spawner for 18K$ (Currency: VAULT)
Time: 2025-03-01 14:41:20 | daxkqueue sold 7678 POPPY from spawner for 1919$ (Currency: VAULT)
Time: 2025-03-01 14:41:20 | daxkqueue sold 30407 IRON_INGOT from spawner for 182K$ (Currency: VAULT)
Time: 2025-03-01 14:42:56 | daxkqueue sold 2630 POPPY from spawner for 657$ (Currency: VAULT)
Time: 2025-03-01 14:42:56 | daxkqueue sold 10281 IRON_INGOT from spawner for 62K$ (Currency: VAULT)
Time: 2025-03-01 14:43:59 | daxkqueue sold 1388 POPPY from spawner for 347$ (Currency: VAULT)
Time: 2025-03-01 14:43:59 | daxkqueue sold 5491 IRON_INGOT from spawner for 33K$ (Currency: VAULT)
Time: 2025-03-01 14:46:29 | daxkqueue sold 3325 POPPY from spawner for 831$ (Currency: VAULT)
Time: 2025-03-01 14:46:29 | daxkqueue sold 13595 IRON_INGOT from spawner for 82K$ (Currency: VAULT)
Time: 2025-03-01 14:48:21 | daxkqueue sold 2599 POPPY from spawner for 649$ (Currency: VAULT)
Time: 2025-03-01 14:48:21 | daxkqueue sold 10492 IRON_INGOT from spawner for 63K$ (Currency: VAULT)
Time: 2025-03-01 14:50:07 | Kongki_ki sold 3194 POPPY from spawner for 798$ (Currency: VAULT)
Time: 2025-03-01 14:50:07 | Kongki_ki sold 12453 IRON_INGOT from spawner for 75K$ (Currency: VAULT)
Time: 2025-03-01 14:51:06 | BravePLN23 sold 9 POTATO from spawner for 11$ (Currency: VAULT)
Time: 2025-03-01 14:51:06 | BravePLN23 sold 6 IRON_INGOT from spawner for 36$ (Currency: VAULT)
Time: 2025-03-01 14:51:06 | BravePLN23 sold 10 CARROT from spawner for 12$ (Currency: VAULT)
Time: 2025-03-01 14:51:06 | BravePLN23 sold 1066 ROTTEN_FLESH from spawner for 3198$ (Currency: VAULT)
Time: 2025-03-01 14:51:58 | daxkqueue sold 2903 POPPY from spawner for 725$ (Currency: VAULT)
Time: 2025-03-01 14:51:58 | daxkqueue sold 11626 IRON_INGOT from spawner for 70K$ (Currency: VAULT)
Time: 2025-03-01 14:53:52 | daxkqueue sold 2888 POPPY from spawner for 722$ (Currency: VAULT)
Time: 2025-03-01 14:53:52 | daxkqueue sold 11741 IRON_INGOT from spawner for 70K$ (Currency: VAULT)
Time: 2025-03-01 15:03:42 | BravePLN23 sold 3 POTATO from spawner for 3$ (Currency: VAULT)
Time: 2025-03-01 15:03:42 | BravePLN23 sold 1 IRON_INGOT from spawner for 6$ (Currency: VAULT)
Time: 2025-03-01 15:03:42 | BravePLN23 sold 5 CARROT from spawner for 6$ (Currency: VAULT)
Time: 2025-03-01 15:03:42 | BravePLN23 sold 550 ROTTEN_FLESH from spawner for 1650$ (Currency: VAULT)
Time: 2025-03-01 15:04:31 | daxkqueue sold 14077 POPPY from spawner for 3519$ (Currency: VAULT)
Time: 2025-03-01 15:04:31 | daxkqueue sold 56249 IRON_INGOT from spawner for 337K$ (Currency: VAULT)
Time: 2025-03-01 15:11:30 | BravePLN23 sold 1 POTATO from spawner for 1$ (Currency: VAULT)
Time: 2025-03-01 15:11:30 | BravePLN23 sold 4 IRON_INGOT from spawner for 24$ (Currency: VAULT)
Time: 2025-03-01 15:11:30 | BravePLN23 sold 3 CARROT from spawner for 3$ (Currency: VAULT)
Time: 2025-03-01 15:11:30 | BravePLN23 sold 168 ROTTEN_FLESH from spawner for 504$ (Currency: VAULT)
Time: 2025-03-01 15:13:11 | daxkqueue sold 10073 POPPY from spawner for 2518$ (Currency: VAULT)
Time: 2025-03-01 15:13:11 | daxkqueue sold 40404 IRON_INGOT from spawner for 242K$ (Currency: VAULT)
Time: 2025-03-01 15:13:55 | BravePLN23 sold 2 POTATO from spawner for 2$ (Currency: VAULT)
Time: 2025-03-01 15:13:55 | BravePLN23 sold 2 CARROT from spawner for 2$ (Currency: VAULT)
Time: 2025-03-01 15:13:55 | BravePLN23 sold 145 ROTTEN_FLESH from spawner for 435$ (Currency: VAULT)
Time: 2025-03-01 15:33:30 | daxkqueue sold 10917 POPPY from spawner for 2729$ (Currency: VAULT)
Time: 2025-03-01 15:33:30 | daxkqueue sold 42975 IRON_INGOT from spawner for 258K$ (Currency: VAULT)
Time: 2025-03-01 15:36:23 | BravePLN23 sold 2 POTATO from spawner for 2$ (Currency: VAULT)
Time: 2025-03-01 15:36:23 | BravePLN23 sold 8 IRON_INGOT from spawner for 48$ (Currency: VAULT)
Time: 2025-03-01 15:36:23 | BravePLN23 sold 5 CARROT from spawner for 6$ (Currency: VAULT)
Time: 2025-03-01 15:36:23 | BravePLN23 sold 493 ROTTEN_FLESH from spawner for 1479$ (Currency: VAULT)
Time: 2025-03-01 15:42:25 | daxkqueue sold 8020 POPPY from spawner for 2005$ (Currency: VAULT)
Time: 2025-03-01 15:42:25 | daxkqueue sold 32148 IRON_INGOT from spawner for 193K$ (Currency: VAULT)
Time: 2025-03-01 15:42:29 | BravePLN23 sold 5 POTATO from spawner for 6$ (Currency: VAULT)
Time: 2025-03-01 15:42:29 | BravePLN23 sold 2 IRON_INGOT from spawner for 12$ (Currency: VAULT)
Time: 2025-03-01 15:42:29 | BravePLN23 sold 2 CARROT from spawner for 2$ (Currency: VAULT)
Time: 2025-03-01 15:42:29 | BravePLN23 sold 333 ROTTEN_FLESH from spawner for 999$ (Currency: VAULT)
Time: 2025-03-01 15:46:39 | BravePLN23 sold 3 POTATO from spawner for 3$ (Currency: VAULT)
Time: 2025-03-01 15:46:39 | BravePLN23 sold 1 IRON_INGOT from spawner for 6$ (Currency: VAULT)
Time: 2025-03-01 15:46:39 | BravePLN23 sold 2 CARROT from spawner for 2$ (Currency: VAULT)
Time: 2025-03-01 15:46:39 | BravePLN23 sold 269 ROTTEN_FLESH from spawner for 807$ (Currency: VAULT)
Time: 2025-03-01 16:07:56 | BravePLN23 sold 11 POTATO from spawner for 13$ (Currency: VAULT)
Time: 2025-03-01 16:07:56 | BravePLN23 sold 12 IRON_INGOT from spawner for 72$ (Currency: VAULT)
Time: 2025-03-01 16:07:56 | BravePLN23 sold 4 CARROT from spawner for 5$ (Currency: VAULT)
Time: 2025-03-01 16:07:56 | BravePLN23 sold 1151 ROTTEN_FLESH from spawner for 3453$ (Currency: VAULT)
Time: 2025-03-01 16:28:15 | Kongki_ki sold 4 POTATO from spawner for 5$ (Currency: VAULT)
Time: 2025-03-01 16:28:15 | Kongki_ki sold 5 IRON_INGOT from spawner for 30$ (Currency: VAULT)
Time: 2025-03-01 16:28:15 | Kongki_ki sold 5 CARROT from spawner for 6$ (Currency: VAULT)
Time: 2025-03-01 16:28:15 | Kongki_ki sold 996 ROTTEN_FLESH from spawner for 2988$ (Currency: VAULT)
Time: 2025-03-01 16:46:49 | daxkqueue sold 93587 POPPY from spawner for 23K$ (Currency: VAULT)
Time: 2025-03-01 16:46:49 | daxkqueue sold 375996 IRON_INGOT from spawner for 2.3M$ (Currency: VAULT)
Time: 2025-03-01 17:05:46 | daxkqueue sold 17806 POPPY from spawner for 4451$ (Currency: VAULT)
Time: 2025-03-01 17:05:46 | daxkqueue sold 71369 IRON_INGOT from spawner for 428K$ (Currency: VAULT)
Time: 2025-03-01 19:48:32 | daxkqueue sold 45456 IRON_INGOT from spawner for 273K$ (Currency: VAULT)
Time: 2025-03-01 19:48:32 | daxkqueue sold 57414 POPPY from spawner for 14K$ (Currency: VAULT)
Time: 2025-03-01 19:50:53 | daxkqueue sold 7274 IRON_INGOT from spawner for 44K$ (Currency: VAULT)
Time: 2025-03-01 19:50:53 | daxkqueue sold 1824 POPPY from spawner for 456$ (Currency: VAULT)
Time: 2025-03-01 19:50:56 | BravePLN23 sold 6 CARROT from spawner for 7$ (Currency: VAULT)
Time: 2025-03-01 19:50:56 | BravePLN23 sold 902 ROTTEN_FLESH from spawner for 2706$ (Currency: VAULT)
Time: 2025-03-01 19:50:56 | BravePLN23 sold 3 IRON_INGOT from spawner for 18$ (Currency: VAULT)
Time: 2025-03-01 19:50:56 | BravePLN23 sold 8 POTATO from spawner for 10$ (Currency: VAULT)
Time: 2025-03-01 19:54:18 | daxkqueue sold 13720 IRON_INGOT from spawner for 82K$ (Currency: VAULT)
Time: 2025-03-01 19:54:18 | daxkqueue sold 3486 POPPY from spawner for 871$ (Currency: VAULT)
Time: 2025-03-01 20:05:24 | daxkqueue sold 11657 IRON_INGOT from spawner for 70K$ (Currency: VAULT)
Time: 2025-03-01 20:05:24 | daxkqueue sold 2942 POPPY from spawner for 735$ (Currency: VAULT)
Time: 2025-03-01 20:08:03 | daxkqueue sold 17774 IRON_INGOT from spawner for 107K$ (Currency: VAULT)
Time: 2025-03-01 20:08:03 | daxkqueue sold 4517 POPPY from spawner for 1129$ (Currency: VAULT)
Time: 2025-03-01 20:09:40 | daxkqueue sold 18200 IRON_INGOT from spawner for 109K$ (Currency: VAULT)
Time: 2025-03-01 20:09:40 | daxkqueue sold 4552 POPPY from spawner for 1138$ (Currency: VAULT)
Time: 2025-03-01 20:26:52 | BravePLN23 sold 13 CARROT from spawner for 16$ (Currency: VAULT)
Time: 2025-03-01 20:26:52 | BravePLN23 sold 1844 ROTTEN_FLESH from spawner for 5532$ (Currency: VAULT)
Time: 2025-03-01 20:26:52 | BravePLN23 sold 22 IRON_INGOT from spawner for 132$ (Currency: VAULT)
Time: 2025-03-01 20:26:52 | BravePLN23 sold 19 POTATO from spawner for 23$ (Currency: VAULT)
Time: 2025-03-01 20:51:51 | daxkqueue sold 32023 IRON_INGOT from spawner for 192K$ (Currency: VAULT)
Time: 2025-03-01 20:51:51 | daxkqueue sold 7941 POPPY from spawner for 1985$ (Currency: VAULT)
Time: 2025-03-01 21:09:21 | BravePLN23 sold 8 CARROT from spawner for 10$ (Currency: VAULT)
Time: 2025-03-01 21:09:21 | BravePLN23 sold 742 ROTTEN_FLESH from spawner for 2226$ (Currency: VAULT)
Time: 2025-03-01 21:09:21 | BravePLN23 sold 7 IRON_INGOT from spawner for 42$ (Currency: VAULT)
Time: 2025-03-01 21:09:21 | BravePLN23 sold 6 POTATO from spawner for 7$ (Currency: VAULT)
Time: 2025-03-01 21:11:52 | BravePLN23 sold 2 CARROT from spawner for 2$ (Currency: VAULT)
Time: 2025-03-01 21:11:52 | BravePLN23 sold 144 ROTTEN_FLESH from spawner for 432$ (Currency: VAULT)
Time: 2025-03-01 21:11:52 | BravePLN23 sold 1 IRON_INGOT from spawner for 6$ (Currency: VAULT)
Time: 2025-03-01 21:11:52 | BravePLN23 sold 1 POTATO from spawner for 1$ (Currency: VAULT)
Time: 2025-03-01 21:19:18 | BravePLN23 sold 2 CARROT from spawner for 2$ (Currency: VAULT)
Time: 2025-03-01 21:19:18 | BravePLN23 sold 402 ROTTEN_FLESH from spawner for 1206$ (Currency: VAULT)
Time: 2025-03-01 21:19:18 | BravePLN23 sold 2 IRON_INGOT from spawner for 12$ (Currency: VAULT)
Time: 2025-03-01 21:19:18 | BravePLN23 sold 1 POTATO from spawner for 1$ (Currency: VAULT)
Time: 2025-03-01 21:19:49 | BravePLN23 sold 39 ROTTEN_FLESH from spawner for 117$ (Currency: VAULT)
Time: 2025-03-01 21:19:49 | BravePLN23 sold 2 CARROT from spawner for 2$ (Currency: VAULT)
Time: 2025-03-01 21:26:26 | BravePLN23 sold 5 CARROT from spawner for 6$ (Currency: VAULT)
Time: 2025-03-01 21:26:26 | BravePLN23 sold 295 ROTTEN_FLESH from spawner for 885$ (Currency: VAULT)
Time: 2025-03-01 21:26:26 | BravePLN23 sold 1 IRON_INGOT from spawner for 6$ (Currency: VAULT)
Time: 2025-03-01 21:26:26 | BravePLN23 sold 4 POTATO from spawner for 5$ (Currency: VAULT)
Time: 2025-03-01 21:28:20 | BravePLN23 sold 1 CARROT from spawner for 1$ (Currency: VAULT)
Time: 2025-03-01 21:28:20 | BravePLN23 sold 145 ROTTEN_FLESH from spawner for 435$ (Currency: VAULT)
Time: 2025-03-01 21:28:20 | BravePLN23 sold 2 IRON_INGOT from spawner for 12$ (Currency: VAULT)
Time: 2025-03-01 21:28:20 | BravePLN23 sold 2 POTATO from spawner for 2$ (Currency: VAULT)
Time: 2025-03-01 21:35:39 | BravePLN23 sold 3 CARROT from spawner for 3$ (Currency: VAULT)
Time: 2025-03-01 21:35:39 | BravePLN23 sold 401 ROTTEN_FLESH from spawner for 1203$ (Currency: VAULT)
Time: 2025-03-01 21:35:39 | BravePLN23 sold 5 IRON_INGOT from spawner for 30$ (Currency: VAULT)
Time: 2025-03-01 21:35:39 | BravePLN23 sold 2 POTATO from spawner for 2$ (Currency: VAULT)
Time: 2025-03-01 22:01:22 | daxkqueue sold 18596 IRON_INGOT from spawner for 112K$ (Currency: VAULT)
Time: 2025-03-01 22:01:22 | daxkqueue sold 4714 POPPY from spawner for 1178$ (Currency: VAULT)
Time: 2025-03-02 17:46:01 | CPBR sold 12 IRON_INGOT from spawner for 72$ (Currency: VAULT)
Time: 2025-03-02 17:46:01 | CPBR sold 3 POPPY from spawner for 0$ (Currency: VAULT)
Time: 2025-03-02 17:48:26 | CPBR sold 33 IRON_INGOT from spawner for 198$ (Currency: VAULT)
Time: 2025-03-02 17:48:26 | CPBR sold 10 POPPY from spawner for 2$ (Currency: VAULT)
Time: 2025-03-02 18:04:07 | CPBR sold 235 IRON_INGOT from spawner for 1410$ (Currency: VAULT)
Time: 2025-03-02 18:04:07 | CPBR sold 62 POPPY from spawner for 15$ (Currency: VAULT)
Time: 2025-03-02 18:05:54 | CPBR sold 45 IRON_INGOT from spawner for 270$ (Currency: VAULT)
Time: 2025-03-02 18:05:54 | CPBR sold 16 POPPY from spawner for 4$ (Currency: VAULT)
Time: 2025-03-02 18:38:39 | CPBR sold 435 IRON_INGOT from spawner for 2610$ (Currency: VAULT)
Time: 2025-03-02 18:38:39 | CPBR sold 119 POPPY from spawner for 29$ (Currency: VAULT)
Time: 2025-03-02 18:59:44 | daxkqueue sold 8784 IRON_INGOT from spawner for 53K$ (Currency: VAULT)
Time: 2025-03-02 18:59:44 | daxkqueue sold 5099 POPPY from spawner for 1274$ (Currency: VAULT)
Time: 2025-03-02 19:11:13 | CPBR sold 331 IRON_INGOT from spawner for 1986$ (Currency: VAULT)
Time: 2025-03-02 19:11:13 | CPBR sold 92 POPPY from spawner for 23$ (Currency: VAULT)
Time: 2025-03-02 19:11:19 | daxkqueue sold 15 POTATO from spawner for 18$ (Currency: VAULT)
Time: 2025-03-02 19:11:19 | daxkqueue sold 9 CARROT from spawner for 11$ (Currency: VAULT)
Time: 2025-03-02 19:11:19 | daxkqueue sold 1747 ROTTEN_FLESH from spawner for 5241$ (Currency: VAULT)
Time: 2025-03-02 20:22:59 | BravePLN23 sold 15 ROTTEN_FLESH from spawner for 45$ (Currency: VAULT)
Time: 2025-03-02 20:25:34 | CPBR sold 59 POPPY from spawner for 14$ (Currency: VAULT)
Time: 2025-03-02 20:25:34 | CPBR sold 65 IRON_INGOT from spawner for 390$ (Currency: VAULT)
Time: 2025-03-02 20:25:44 | CPBR sold 4 POPPY from spawner for 1$ (Currency: VAULT)
Time: 2025-03-02 20:25:44 | CPBR sold 17 IRON_INGOT from spawner for 102$ (Currency: VAULT)
Time: 2025-03-02 20:25:48 | CPBR sold 81 POPPY from spawner for 20$ (Currency: VAULT)
Time: 2025-03-02 20:25:48 | CPBR sold 70 IRON_INGOT from spawner for 420$ (Currency: VAULT)
Time: 2025-03-02 20:35:18 | CPBR sold 36 POPPY from spawner for 9$ (Currency: VAULT)
Time: 2025-03-02 20:35:18 | CPBR sold 163 IRON_INGOT from spawner for 978$ (Currency: VAULT)
Time: 2025-03-02 20:35:21 | CPBR sold 59 POPPY from spawner for 14$ (Currency: VAULT)
Time: 2025-03-02 20:35:21 | CPBR sold 206 IRON_INGOT from spawner for 1236$ (Currency: VAULT)
Time: 2025-03-02 20:37:09 | CPBR sold 9 POPPY from spawner for 2$ (Currency: VAULT)
Time: 2025-03-02 20:37:09 | CPBR sold 40 IRON_INGOT from spawner for 240$ (Currency: VAULT)
Time: 2025-03-02 20:41:50 | CPBR sold 11 POPPY from spawner for 2$ (Currency: VAULT)
Time: 2025-03-02 20:41:50 | CPBR sold 46 IRON_INGOT from spawner for 276$ (Currency: VAULT)
Time: 2025-03-02 20:41:52 | CPBR sold 17 POPPY from spawner for 4$ (Currency: VAULT)
Time: 2025-03-02 20:41:52 | CPBR sold 78 IRON_INGOT from spawner for 468$ (Currency: VAULT)
Time: 2025-03-02 20:42:02 | BravePLN23 sold 1 POTATO from spawner for 1$ (Currency: VAULT)
Time: 2025-03-02 20:42:02 | BravePLN23 sold 7 IRON_INGOT from spawner for 42$ (Currency: VAULT)
Time: 2025-03-02 20:42:02 | BravePLN23 sold 432 ROTTEN_FLESH from spawner for 1296$ (Currency: VAULT)
Time: 2025-03-02 20:42:02 | BravePLN23 sold 3 CARROT from spawner for 3$ (Currency: VAULT)
Time: 2025-03-02 20:48:12 | CPBR sold 41 POPPY from spawner for 10$ (Currency: VAULT)
Time: 2025-03-02 20:48:12 | CPBR sold 147 IRON_INGOT from spawner for 882$ (Currency: VAULT)
Time: 2025-03-02 20:48:14 | CPBR sold 33 POPPY from spawner for 8$ (Currency: VAULT)
Time: 2025-03-02 20:48:14 | CPBR sold 131 IRON_INGOT from spawner for 786$ (Currency: VAULT)
Time: 2025-03-02 21:07:07 | CPBR sold 85 POPPY from spawner for 21$ (Currency: VAULT)
Time: 2025-03-02 21:07:07 | CPBR sold 385 IRON_INGOT from spawner for 2310$ (Currency: VAULT)
Time: 2025-03-02 21:07:09 | CPBR sold 106 POPPY from spawner for 26$ (Currency: VAULT)
Time: 2025-03-02 21:07:09 | CPBR sold 421 IRON_INGOT from spawner for 2526$ (Currency: VAULT)
Time: 2025-03-02 21:23:25 | CPBR sold 81 POPPY from spawner for 20$ (Currency: VAULT)
Time: 2025-03-02 21:23:25 | CPBR sold 314 IRON_INGOT from spawner for 1884$ (Currency: VAULT)
Time: 2025-03-02 21:23:28 | CPBR sold 87 POPPY from spawner for 21$ (Currency: VAULT)
Time: 2025-03-02 21:23:28 | CPBR sold 350 IRON_INGOT from spawner for 2100$ (Currency: VAULT)
Time: 2025-03-02 21:23:30 | CPBR sold 66 POPPY from spawner for 16$ (Currency: VAULT)
Time: 2025-03-02 21:23:30 | CPBR sold 288 IRON_INGOT from spawner for 1728$ (Currency: VAULT)
Time: 2025-03-02 22:21:42 | CPBR sold 273 POPPY from spawner for 68$ (Currency: VAULT)
Time: 2025-03-02 22:21:42 | CPBR sold 1154 IRON_INGOT from spawner for 6924$ (Currency: VAULT)
Time: 2025-03-02 22:21:47 | CPBR sold 296 POPPY from spawner for 74$ (Currency: VAULT)
Time: 2025-03-02 22:21:47 | CPBR sold 1215 IRON_INGOT from spawner for 7290$ (Currency: VAULT)
Time: 2025-03-02 22:21:50 | CPBR sold 330 POPPY from spawner for 82$ (Currency: VAULT)
Time: 2025-03-02 22:21:50 | CPBR sold 1198 IRON_INGOT from spawner for 7188$ (Currency: VAULT)
Time: 2025-03-03 00:39:18 | daxkqueue sold 9554 POPPY from spawner for 2388$ (Currency: VAULT)
Time: 2025-03-03 00:39:18 | daxkqueue sold 38275 IRON_INGOT from spawner for 230K$ (Currency: VAULT)
Time: 2025-03-03 01:05:42 | daxkqueue sold 46712 POPPY from spawner for 12K$ (Currency: VAULT)
Time: 2025-03-03 01:05:42 | daxkqueue sold 185143 IRON_INGOT from spawner for 1.1M$ (Currency: VAULT)
Time: 2025-03-03 01:35:42 | daxkqueue sold 58760 POPPY from spawner for 15K$ (Currency: VAULT)
Time: 2025-03-03 01:35:42 | daxkqueue sold 233977 IRON_INGOT from spawner for 1.4M$ (Currency: VAULT)
Time: 2025-03-03 18:49:51 | CPBR sold 9 POPPY from spawner for 2$ (Currency: VAULT)
Time: 2025-03-03 18:49:51 | CPBR sold 11 IRON_INGOT from spawner for 66$ (Currency: VAULT)
Time: 2025-03-03 18:50:53 | CPBR sold 16 POPPY from spawner for 4$ (Currency: VAULT)
Time: 2025-03-03 18:50:53 | CPBR sold 59 IRON_INGOT from spawner for 354$ (Currency: VAULT)
Time: 2025-03-03 18:51:31 | CPBR sold 4 POPPY from spawner for 1$ (Currency: VAULT)
Time: 2025-03-03 18:51:31 | CPBR sold 12 IRON_INGOT from spawner for 72$ (Currency: VAULT)
Time: 2025-03-03 18:53:17 | nua sold 41 POPPY from spawner for 10$ (Currency: VAULT)
Time: 2025-03-03 18:53:17 | nua sold 127 IRON_INGOT from spawner for 762$ (Currency: VAULT)
Time: 2025-03-03 18:54:03 | CPBR sold 15 POPPY from spawner for 3$ (Currency: VAULT)
Time: 2025-03-03 18:54:03 | CPBR sold 52 IRON_INGOT from spawner for 312$ (Currency: VAULT)
Time: 2025-03-03 18:54:54 | CPBR sold 4 POPPY from spawner for 1$ (Currency: VAULT)
Time: 2025-03-03 18:54:54 | CPBR sold 13 IRON_INGOT from spawner for 78$ (Currency: VAULT)
Time: 2025-03-03 18:55:41 | CPBR sold 3 POPPY from spawner for 0$ (Currency: VAULT)
Time: 2025-03-03 18:55:41 | CPBR sold 8 IRON_INGOT from spawner for 48$ (Currency: VAULT)
Time: 2025-03-03 18:55:43 | CPBR sold 4 POPPY from spawner for 1$ (Currency: VAULT)
Time: 2025-03-03 18:55:43 | CPBR sold 21 IRON_INGOT from spawner for 126$ (Currency: VAULT)
Time: 2025-03-03 18:55:45 | CPBR sold 16 POPPY from spawner for 4$ (Currency: VAULT)
Time: 2025-03-03 18:55:45 | CPBR sold 46 IRON_INGOT from spawner for 276$ (Currency: VAULT)
Time: 2025-03-03 19:00:28 | CPBR sold 72 POPPY from spawner for 18$ (Currency: VAULT)
Time: 2025-03-03 19:00:28 | CPBR sold 341 IRON_INGOT from spawner for 2046$ (Currency: VAULT)
Time: 2025-03-03 19:00:30 | CPBR sold 19 POPPY from spawner for 4$ (Currency: VAULT)
Time: 2025-03-03 19:00:30 | CPBR sold 75 IRON_INGOT from spawner for 450$ (Currency: VAULT)
Time: 2025-03-03 19:00:32 | CPBR sold 24 POPPY from spawner for 6$ (Currency: VAULT)
Time: 2025-03-03 19:00:32 | CPBR sold 92 IRON_INGOT from spawner for 552$ (Currency: VAULT)
Time: 2025-03-03 19:33:42 | CPBR sold 477 POPPY from spawner for 119$ (Currency: VAULT)
Time: 2025-03-03 19:33:42 | CPBR sold 1915 IRON_INGOT from spawner for 11K$ (Currency: VAULT)
Time: 2025-03-03 19:33:45 | CPBR sold 153 POPPY from spawner for 38$ (Currency: VAULT)
Time: 2025-03-03 19:33:45 | CPBR sold 667 IRON_INGOT from spawner for 4002$ (Currency: VAULT)
Time: 2025-03-03 19:33:48 | CPBR sold 151 POPPY from spawner for 37$ (Currency: VAULT)
Time: 2025-03-03 19:33:48 | CPBR sold 682 IRON_INGOT from spawner for 4092$ (Currency: VAULT)
Time: 2025-03-03 19:39:41 | nua sold 60 POPPY from spawner for 15$ (Currency: VAULT)
Time: 2025-03-03 19:39:41 | nua sold 338 IRON_INGOT from spawner for 2028$ (Currency: VAULT)
Time: 2025-03-03 19:57:35 | nua sold 261 POPPY from spawner for 65$ (Currency: VAULT)
Time: 2025-03-03 19:57:35 | nua sold 1003 IRON_INGOT from spawner for 6018$ (Currency: VAULT)
Time: 2025-03-03 19:57:37 | nua sold 106 POPPY from spawner for 26$ (Currency: VAULT)
Time: 2025-03-03 19:57:37 | nua sold 410 IRON_INGOT from spawner for 2460$ (Currency: VAULT)
Time: 2025-03-03 19:57:41 | nua sold 116 POPPY from spawner for 29$ (Currency: VAULT)
Time: 2025-03-03 19:57:41 | nua sold 464 IRON_INGOT from spawner for 2784$ (Currency: VAULT)
Time: 2025-03-03 20:05:10 | CPBR sold 70 POPPY from spawner for 17$ (Currency: VAULT)
Time: 2025-03-03 20:05:10 | CPBR sold 282 IRON_INGOT from spawner for 1692$ (Currency: VAULT)
Time: 2025-03-03 20:05:12 | CPBR sold 31 POPPY from spawner for 7$ (Currency: VAULT)
Time: 2025-03-03 20:05:12 | CPBR sold 110 IRON_INGOT from spawner for 660$ (Currency: VAULT)
Time: 2025-03-03 20:05:14 | CPBR sold 28 POPPY from spawner for 7$ (Currency: VAULT)
Time: 2025-03-03 20:05:14 | CPBR sold 124 IRON_INGOT from spawner for 744$ (Currency: VAULT)
Time: 2025-03-03 20:08:53 | CPBR sold 53 POPPY from spawner for 13$ (Currency: VAULT)
Time: 2025-03-03 20:08:53 | CPBR sold 220 IRON_INGOT from spawner for 1320$ (Currency: VAULT)
Time: 2025-03-03 20:08:55 | CPBR sold 21 POPPY from spawner for 5$ (Currency: VAULT)
Time: 2025-03-03 20:08:55 | CPBR sold 68 IRON_INGOT from spawner for 408$ (Currency: VAULT)
Time: 2025-03-03 20:08:57 | CPBR sold 24 POPPY from spawner for 6$ (Currency: VAULT)
Time: 2025-03-03 20:08:57 | CPBR sold 94 IRON_INGOT from spawner for 564$ (Currency: VAULT)
Time: 2025-03-03 20:16:08 | CPBR sold 112 POPPY from spawner for 28$ (Currency: VAULT)
Time: 2025-03-03 20:16:08 | CPBR sold 474 IRON_INGOT from spawner for 2844$ (Currency: VAULT)
Time: 2025-03-03 20:16:10 | CPBR sold 32 POPPY from spawner for 8$ (Currency: VAULT)
Time: 2025-03-03 20:16:10 | CPBR sold 138 IRON_INGOT from spawner for 828$ (Currency: VAULT)
Time: 2025-03-03 20:16:12 | CPBR sold 33 POPPY from spawner for 8$ (Currency: VAULT)
Time: 2025-03-03 20:16:12 | CPBR sold 159 IRON_INGOT from spawner for 954$ (Currency: VAULT)
Time: 2025-03-03 20:16:14 | CPBR sold 8 POPPY from spawner for 2$ (Currency: VAULT)
Time: 2025-03-03 20:16:14 | CPBR sold 8 IRON_INGOT from spawner for 48$ (Currency: VAULT)
Time: 2025-03-03 20:23:37 | CPBR sold 148 POPPY from spawner for 37$ (Currency: VAULT)
Time: 2025-03-03 20:23:37 | CPBR sold 575 IRON_INGOT from spawner for 3450$ (Currency: VAULT)
Time: 2025-03-03 20:23:39 | CPBR sold 32 POPPY from spawner for 8$ (Currency: VAULT)
Time: 2025-03-03 20:23:39 | CPBR sold 149 IRON_INGOT from spawner for 894$ (Currency: VAULT)
Time: 2025-03-03 20:23:41 | CPBR sold 34 POPPY from spawner for 8$ (Currency: VAULT)
Time: 2025-03-03 20:23:41 | CPBR sold 143 IRON_INGOT from spawner for 858$ (Currency: VAULT)
